rushing_yards,two_point_conversions,activated,fumbles_lost,receiving_touchdowns,name,extra_points_made,targets,opponent,receiving_average,rushing_touchdowns,passing_rating,game_date,season_week,home_or_away,team,passing_attempts,passing_completions,receiving_long,passing_touchdowns,receiving_yards,fumbles,passing_completion_percentage,passing_yards,player_id,week,receptions,played,rushing_attempts,position_category,passing_interceptions,year,rushing_long,rushing_average,field_goals_made,position,passing_yards_line,over_passing_yards,passing_touchdowns_line,over_passing_touchdowns,passing_interceptions_line,over_passing_interceptions,passing_attempts_line,over_passing_attempts,passing_completions_line,over_passing_completions,rushing_yards_line,over_rushing_yards,rushing_touchdowns_line,over_rushing_touchdowns,rushing_attempts_line,over_rushing_attempts,rushing_long_line,over_rushing_long,receiving_yards_line,over_receiving_yards,receiving_touchdowns_line,over_receiving_touchdowns,receptions_line,over_receptions,targets_line,over_targets,receiving_long_line,over_receiving_long,fumbles_line,over_fumbles,fumbles_lost_line,over_fumbles_lost,two_point_conversions_line,over_two_point_conversions
0.0,0.0,1,0.0,0.0,A.J. Brown,0,12.4,WAS,20.2,0.0,0,2024-11-14T20:15:00,2024_week_11,HOME,PHI,0.0,0.0,38.9,0.0,101.1,0.0,0,0.0,21042,11,12.1,1,0.0,OFF,0.0,2024,0.0,0,0,WR,3.0,0,1.5,0,0.0,0,3.5,0,1.0,0,0.0,0,3.5,0,4.5,0,2.5,0,95.5,1,2.0,0,13.0,0,11.5,1,42.0,0,3.5,0,1.0,0,4.5,0
116.7,0.0,1,0.0,0.0,David Montgomery,0,7.3,JAX,10.4,4.8,0,2024-11-17T13:00:00,2024_week_11,HOME,DET,0.0,0.0,14.0,0.0,31.1,0.0,0,0.0,20882,11,7.3,1,23.3,OFF,0.0,2024,17.1,12.1,0,RB,0.5,0,2.0,0,3.5,0,0.5,0,1.0,0,111.0,1,4.5,1,25.5,0,17.0,1,31.0,1,0.5,0,6.5,1,7.5,0,13.0,1,1.0,0,3.5,0,4.0,0
0.0,0.0,1,0.0,0.0,Garrett Wilson,0,12.4,IND,10.9,0.0,0,2024-11-17T13:00:00,2024_week_11,HOME,NYJ,0.0,0.0,10.9,0.0,28.0,0.0,0,0.0,23122,11,9.7,1,0.0,OFF,0.0,2024,0.0,0,0,WR,0.5,0,0.5,0,2.0,0,3.0,0,4.0,0,1.0,0,2.5,0,1.5,0,0.5,0,26.5,1,4.5,0,9.0,1,12.0,1,11.0,0,4.0,0,5.0,0,0.5,0
0.0,0.0,1,0.0,0.0,Mark Andrews,0,7.3,PIT,17.1,0.0,0,2024-11-17T13:00:00,2024_week_11,AWAY,BAL,0.0,0.0,21.8,0.0,34.2,0.0,0,0.0,19803,11,4.8,1,0.0,OFF,0.0,2024,0.0,0,0,TE,4.5,0,2.0,0,4.5,0,3.0,0,0.0,0,1.0,0,4.0,0,3.5,0,1.0,0,34.0,1,0.5,0,4.5,1,8.0,0,22.5,0,4.5,0,2.0,0,1.5,0
0.0,0.0,1,0.0,0.0,Dallas Goedert,0,12.1,WAS,19,0.0,0,2024-11-14T20:15:00,2024_week_11,HOME,PHI,0.0,0.0,49.8,0.0,94.9,2.4,0,0.0,19863,11,12.1,1,0.0,OFF,0.0,2024,0.0,0,0,TE,1.0,0,1.0,0,4.5,0,0.5,0,4.5,0,1.5,0,0.0,0,0.0,0,4.0,0,90.0,1,0.5,0,13.5,0,12.5,0,47.5,1,2.5,0,2.5,0,5.0,0
0.0,0.0,1,0.0,0.0,Kyle Pitts,0,7.3,DEN,14,0.0,0,2024-11-17T16:05:00,2024_week_11,AWAY,ATL,0.0,0.0,14.0,0.0,14.0,0.0,0,0.0,22508,11,2.4,1,0.0,OFF,0.0,2024,0.0,0,0,TE,1.5,0,3.5,0,4.0,0,5.0,0,0.0,0,2.0,0,5.0,0,3.5,0,2.5,0,15.0,0,2.5,0,2.5,0,7.5,0,13.5,1,3.0,0,2.5,0,3.0,0
60.7,0.0,1,0.0,0.0,Jalen Hurts,0,0.0,WAS,0,2.4,137.8,2024-11-14T20:15:00,2024_week_11,HOME,PHI,43.6,28.0,0.0,0.0,0.0,0.0,100.1,343.9,21831,11,0.0,1,15.6,OFF,0.0,2024,14.0,9.4,0,QB,309.5,1,4.0,0,3.5,0,46.5,0,27.0,1,57.5,1,2.5,0,14.0,1,14.0,0,2.5,0,2.0,0,0.0,0,5.0,0,0.0,0,3.0,0,1.5,0,4.5,0
0.0,0.0,1,0.0,0.0,DeVonta Smith,0,14.5,WAS,11.2,0.0,0,2024-11-14T20:15:00,2024_week_11,HOME,PHI,0.0,0.0,32.7,0.0,45.1,0.0,0,0.0,21687,11,9.7,1,0.0,OFF,0.0,2024,0.0,0,0,WR,1.5,0,1.5,0,4.5,0,0.5,0,2.0,0,0.5,0,0.0,0,1.5,0,4.0,0,48.0,0,4.5,0,9.0,1,15.5,0,34.0,0,1.0,0,1.5,0,0.5,0
0.0,0.0,1,0.0,0.0,Drake London,0,10.9,DEN,31.6,0.0,0,2024-11-17T16:05:00,2024_week_11,AWAY,ATL,0.0,0.0,40.5,0.0,94.9,0.0,0,0.0,23151,11,7.3,1,0.0,OFF,0.0,2024,0.0,0,0,WR,4.5,0,4.0,0,1.5,0,4.5,0,4.5,0,2.0,0,3.0,0,5.0,0,3.5,0,89.0,1,0.5,0,6.5,1,10.5,1,38.0,1,2.5,0,2.0,0,3.0,0
74.8,0.0,1,0.0,0.0,Josh Jacobs,0,0.5,SF,0,1.5,0,2024-11-24T16:25:00,2024_week_12,HOME,GB,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,20824,12,0.0,1,18.4,OFF,0.0,2024,12.7,2,0,RB,1.0,0,0.5,0,1.0,0,1.0,0,3.5,0,74.5,1,1.5,0,20.0,0,13.0,0,3.5,0,3.0,0,5.0,0,0.5,0,3.5,0,0.5,0,1.0,0,1.0,0
74.8,0.0,1,0.5,0.0,Aaron Jones,0,2.0,CHI,3.8,0.5,0,2024-11-24T13:00:00,2024_week_12,AWAY,MIN,0.0,0.0,7.0,0.0,16.2,0.5,0,0.0,19045,12,1.5,1,15.5,OFF,0.0,2024,28.9,2.4,0,RB,1.0,0,2.0,0,4.5,0,2.0,0,4.5,0,80.0,0,0.5,0,14.5,1,31.0,0,15.0,1,4.0,0,1.5,0,2.0,0,7.0,0,0.5,0,0.5,0,2.5,0
0.0,0.0,1,0.0,0.0,Justin Jefferson,0,2.5,CHI,6.7,0.0,0,2024-11-24T13:00:00,2024_week_12,AWAY,MIN,0.0,0.0,14.1,0.0,19.1,0.0,0,0.0,21685,12,1.0,1,0.0,OFF,0.0,2024,0.0,0,0,WR,2.0,0,1.5,0,3.5,0,2.5,0,1.5,0,3.5,0,1.5,0,2.0,0,1.0,0,18.5,1,1.0,0,1.0,0,2.5,0,15.0,0,0.0,0,1.0,0,3.0,0
1.0,0.0,1,0.0,0.0,Jordan Love,0,0.0,SF,0,0.0,76,2024-11-24T16:25:00,2024_week_12,HOME,GB,16.2,6.5,0.0,1.0,0.0,0.0,39.9,115.1,21841,12,0.0,1,0.5,OFF,0.0,2024,1.0,1,0,QB,120.0,0,1.0,0,2.0,0,17.0,0,6.5,0,1.0,0,4.0,0,0.5,0,1.0,0,0.5,0,1.5,0,0.0,0,4.5,0,4.0,0,3.5,0,3.5,0,3.0,0
1.0,0.0,1,0.0,0.0,Geno Smith,0,0.0,ARI,0,0.0,65.4,2024-11-24T16:25:00,2024_week_12,HOME,SEA,21.9,15.5,0.0,0.5,0.0,0.5,50.1,179.3,14895,12,0.0,1,1.5,OFF,0.0,2024,2.0,0.3,0,QB,195.0,0,0.5,0,3.0,0,22.5,0,17.0,0,1.0,0,1.0,0,1.5,0,2.0,0,0.0,0,1.0,0,1.0,0,2.5,0,1.0,0,0.5,0,1.5,0,4.0,0
10.6,0.0,1,0.0,0.0,Matthew Stafford,0,0.0,PHI,0,0.0,73.6,2024-11-24T20:20:00,2024_week_12,HOME,LAR,25.4,16.9,0.0,1.0,0.0,0.5,47.1,171.6,9038,12,0.0,1,0.5,OFF,0.0,2024,10.6,10.6,0,QB,167.0,1,1.0,0,4.5,0,28.0,0,18.0,0,11.0,0,0.5,0,0.5,0,11.5,0,4.5,0,3.0,0,2.5,0,3.5,0,3.0,0,0.5,0,3.0,0,0.0,0
0.0,0.0,1,0.0,0.0,Pat Freiermuth,0,2.0,CLE,10.4,0.0,0,2024-11-21T20:15:00,2024_week_12,AWAY,PIT,0.0,0.0,15.5,0.0,41.7,0.0,0,0.0,22507,12,2.0,1,0.0,OFF,0.0,2024,0.0,0,0,TE,4.5,0,3.5,0,1.0,0,2.5,0,4.5,0,4.5,0,1.0,0,4.5,0,1.5,0,38.0,1,3.0,0,2.0,0,2.0,0,15.5,0,2.0,0,5.0,0,1.5,0
20.5,0.0,1,0.0,0.0,Justin Herbert,0,0.0,BAL,0,0.5,53.6,2024-11-25T20:15:00,2024_week_12,HOME,LAC,25.4,14.8,0.0,0.0,0.0,0.5,41.2,153.9,21681,12,0.0,1,2.0,OFF,0.0,2024,6.0,3.6,0,QB,140.5,1,3.5,0,5.0,0,26.0,0,13.5,1,21.5,0,0.5,0,2.0,0,6.0,0,0.0,0,2.5,0,5.0,0,2.5,0,3.0,0,0.5,0,3.5,0,3.0,0
0.0,0.0,1,0.0,0.5,George Kittle,0,3.0,GB,6.8,0.0,0,2024-11-24T16:25:00,2024_week_12,AWAY,SF,0.0,0.0,21.9,0.0,57.9,0.0,0,0.0,19063,12,3.0,1,0.0,OFF,0.0,2024,0.0,0,0,TE,1.5,0,0.5,0,5.0,0,3.5,0,0.0,0,1.0,0,1.5,0,2.0,0,0.5,0,58.0,0,0.5,0,3.5,0,3.0,0,23.0,0,3.0,0,1.0,0,1.0,0
42.4,0.0,1,0.0,0.0,Patrick Mahomes,0,0.0,CAR,0,0.0,84.9,2024-11-24T13:00:00,2024_week_12,AWAY,KC,26.1,19.1,0.0,1.5,0.0,0.5,51.5,189.9,18890,12,0.0,1,2.5,OFF,0.0,2024,23.3,6,0,QB,185.0,1,1.5,0,0.0,0,28.5,0,17.5,1,43.5,0,4.0,0,2.5,0,25.0,0,4.5,0,2.5,0,4.5,0,3.0,0,2.5,0,0.5,0,0.5,0,3.0,0
0.0,0.0,1,0.0,0.0,Zay Flowers,0,4.0,LAC,6.2,0.0,0,2024-11-25T20:15:00,2024_week_12,AWAY,BAL,0.0,0.0,17.6,0.0,43.8,0.0,0,0.0,23120,12,2.5,1,0.0,OFF,0.0,2024,0.0,0,0,WR,1.5,0,3.0,0,2.0,0,1.5,0,4.5,0,3.5,0,1.5,0,3.5,0,4.5,0,48.0,0,0.5,0,2.5,0,4.0,0,18.0,0,2.0,0,2.0,0,4.5,0
24.7,0.0,1,0.0,0.0,Jonathan Taylor,0,0.0,DET,0,0.0,0,2024-11-24T13:00:00,2024_week_12,HOME,IND,0.0,0.0,0.0,0.0,0.0,0.5,0,0.0,21682,12,0.0,1,5.5,OFF,0.0,2024,7.0,1.6,0,RB,0.0,0,1.5,0,0.5,0,1.0,0,3.5,0,25.5,0,1.5,0,5.0,1,7.5,0,1.0,0,0.0,0,3.5,0,2.0,0,3.0,0,0.5,0,2.0,0,3.5,0
0.0,0.0,1,0.0,0.0,David Njoku,0,2.5,PIT,4.5,0.0,0,2024-11-21T20:15:00,2024_week_12,HOME,CLE,0.0,0.0,4.5,0.0,4.5,0.0,0,0.0,18876,12,0.5,1,0.0,OFF,0.0,2024,0.0,0,0,TE,4.5,0,4.5,0,3.5,0,1.5,0,0.0,0,4.0,0,4.5,0,1.0,0,1.5,0,4.5,0,1.5,0,0.5,0,2.5,0,4.5,0,1.5,0,2.0,0,4.0,0
0.0,0.0,1,0.0,0.5,Keenan Allen,0,10.6,MIN,4.8,0.0,0,2024-11-24T13:00:00,2024_week_12,HOME,CHI,0.0,0.0,28.2,0.0,60.7,0.5,0,0.0,15076,12,4.5,1,0.0,OFF,0.0,2024,0.0,0,0,WR,4.5,0,1.5,0,3.0,0,5.0,0,1.0,0,0.5,0,0.0,0,1.5,0,1.0,0,58.0,1,0.5,0,4.5,0,10.0,1,28.0,1,0.5,0,3.0,0,2.0,0
21.2,0.0,1,0.0,0.0,D'Andre Swift,0,2.0,MIN,5.8,0.0,0,2024-11-24T13:00:00,2024_week_12,HOME,CHI,0.0,0.0,21.2,0.0,24.7,0.0,0,0.0,21684,12,1.5,1,6.5,OFF,0.0,2024,4.0,1.1,0,RB,1.5,0,1.0,0,4.0,0,4.5,0,3.5,0,19.5,1,2.5,0,7.0,0,4.0,0,23.0,1,1.5,0,1.5,0,2.0,0,21.0,1,0.5,0,2.5,0,1.5,0
98.8,0.0,1,0.0,0.0,Derrick Henry,0,0.0,LAC,0,0.0,0,2024-11-25T20:15:00,2024_week_12,AWAY,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17959,12,0.0,1,16.9,OFF,0.0,2024,19.1,2.9,0,RB,4.0,0,4.5,0,3.0,0,1.5,0,1.0,0,92.5,1,2.5,0,15.5,1,18.5,1,2.0,0,4.5,0,2.0,0,4.5,0,0.0,0,0.0,0,5.0,0,2.0,0
0.0,0.0,1,0.0,0.0,Sam LaPorta,0,3.0,IND,3.1,0.0,0,2024-11-24T13:00:00,2024_week_12,AWAY,DET,0.0,0.0,4.5,0.0,13.4,0.0,0,0.0,23141,12,1.5,1,0.0,OFF,0.0,2024,0.0,0,0,TE,3.0,0,4.0,0,2.0,0,4.0,0,0.5,0,3.0,0,3.0,0,2.0,0,3.0,0,13.5,0,4.0,0,1.5,0,3.0,0,4.5,0,2.5,0,0.5,0,0.5,0
21.9,0.0,1,0.5,0.0,Christian McCaffrey,0,2.0,GB,6.1,0.0,0,2024-11-24T16:25:00,2024_week_12,AWAY,SF,0.0,0.0,16.2,0.0,26.1,0.5,0,0.0,18877,12,1.5,1,5.5,OFF,0.0,2024,4.5,1.4,0,RB,2.5,0,3.0,0,4.0,0,5.0,0,1.0,0,20.0,1,1.5,0,6.0,0,4.5,0,28.0,0,4.5,0,1.5,0,2.0,0,15.5,1,0.5,0,0.5,0,4.0,0
0.5,0.0,1,0.0,0.0,CeeDee Lamb,0,6.0,WAS,3.3,0.0,0,2024-11-24T13:00:00,2024_week_12,AWAY,DAL,0.0,0.0,6.5,0.0,47.3,0.0,0,0.0,21679,12,5.0,1,0.5,OFF,0.0,2024,0.5,0.5,0,WR,4.0,0,2.5,0,4.0,0,3.0,0,1.0,0,0.5,0,4.0,0,0.5,0,0.5,0,44.0,1,3.5,0,5.5,0,5.5,1,7.0,0,1.0,0,2.0,0,3.5,0
15.5,0.0,1,0.0,0.0,Austin Ekeler,0,1.5,DAL,0.5,0.0,0,2024-11-24T13:00:00,2024_week_12,HOME,WAS,0.0,0.0,1.0,0.0,1.0,0.5,0,0.0,19562,12,1.0,1,4.5,OFF,0.0,2024,1.5,1.2,0,RB,4.5,0,3.0,0,1.5,0,3.5,0,3.5,0,16.5,0,1.0,0,4.5,0,1.5,0,1.0,0,2.0,0,1.0,0,1.5,0,1.0,0,0.5,0,2.0,0,0.5,0
63.5,0.0,1,0.0,0.0,Jahmyr Gibbs,0,1.5,IND,1.5,1.0,0,2024-11-24T13:00:00,2024_week_12,AWAY,DET,0.0,0.0,4.0,0.0,4.5,0.0,0,0.0,23200,12,1.5,1,14.8,OFF,0.0,2024,12.0,2.1,0,RB,3.0,0,1.5,0,3.5,0,2.0,0,4.5,0,59.5,1,1.0,0,14.5,1,12.5,0,4.0,1,4.0,0,1.5,0,1.5,0,4.0,0,4.5,0,3.0,0,4.0,0
6.5,0.0,1,0.0,0.5,DJ Moore,0,3.5,MIN,10.7,0.0,27.9,2024-11-24T13:00:00,2024_week_12,HOME,CHI,0.5,0.0,26.1,0.0,74.8,0.0,0,0.0,19844,12,3.5,1,0.5,OFF,0.0,2024,6.5,6.5,0,WR,2.5,0,2.5,0,1.5,0,0.5,0,0.5,0,6.5,0,3.0,0,0.5,0,6.0,1,72.5,1,0.5,0,3.5,0,3.5,0,25.5,1,4.5,0,3.0,0,3.5,0
18.4,0.0,1,0.0,0.0,Justin Fields,0,0.0,CLE,0,0.0,27.9,2024-11-21T20:15:00,2024_week_12,AWAY,PIT,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,22492,12,0.0,1,1.5,OFF,0.0,2024,21.2,4.3,0,QB,5.0,0,3.0,0,2.0,0,0.5,0,2.0,0,17.0,1,5.0,0,1.5,0,19.5,1,4.5,0,4.5,0,1.0,0,2.0,0,1.0,0,1.5,0,2.0,0,3.5,0
10.6,0.0,1,0.0,0.0,Lamar Jackson,0,0.0,LAC,0,0.5,89.3,2024-11-25T20:15:00,2024_week_12,AWAY,BAL,15.5,11.3,0.0,1.0,0.0,0.0,51.3,125.0,19781,12,0.0,1,4.0,OFF,0.0,2024,5.0,0.9,0,QB,123.5,1,1.0,0,4.0,0,16.5,0,12.0,0,10.0,1,0.5,0,4.0,0,4.5,1,0.5,0,3.5,0,0.5,0,2.5,0,3.0,0,0.5,0,0.0,0,3.5,0
0.0,0.0,1,0.0,0.0,T.J. Hockenson,0,4.5,CHI,11.5,0.0,0,2024-11-24T13:00:00,2024_week_12,AWAY,MIN,0.0,0.0,24.0,0.0,80.5,0.0,0,0.0,20805,12,3.5,1,0.0,OFF,0.0,2024,0.0,0,0,TE,3.0,0,1.0,0,3.5,0,2.0,0,1.5,0,4.5,0,1.5,0,3.5,0,1.5,0,76.5,1,2.5,0,4.0,0,5.0,0,23.0,1,1.0,0,4.0,0,1.0,0
6.5,0.0,1,0.0,0.0,Rhamondre Stevenson,0,1.0,MIA,0,0.0,0,2024-11-24T13:00:00,2024_week_12,AWAY,NE,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,22546,12,0.0,1,4.0,OFF,0.0,2024,4.5,0.8,0,RB,4.0,0,3.5,0,3.0,0,2.0,0,1.5,0,7.0,0,2.0,0,3.5,1,4.5,0,2.0,0,3.5,0,1.5,0,1.0,0,4.0,0,4.5,0,2.0,0,0.5,0
-1.4,0.0,1,0.0,0.0,Tua Tagovailoa,0,0.0,NE,0,0.0,91,2024-11-24T13:00:00,2024_week_12,HOME,MIA,28.2,20.5,0.0,2.0,0.0,0.0,51.2,223.8,21677,12,0.0,1,1.5,OFF,0.0,2024,0.0,-0.5,0,QB,235.0,0,2.0,0,3.5,0,27.5,1,19.0,1,2.5,0,3.5,0,1.5,0,3.5,0,1.0,0,1.5,0,5.0,0,3.5,0,1.0,0,1.0,0,3.0,0,4.0,0
0.0,0.0,1,0.0,0.0,Michael Pittman Jr.,0,3.5,DET,11.3,0.0,0,2024-11-24T13:00:00,2024_week_12,HOME,IND,0.0,0.0,21.2,0.0,67.8,0.0,0,0.0,21744,12,3.0,1,0.0,OFF,0.0,2024,0.0,0,0,WR,2.5,0,3.5,0,1.5,0,0.5,0,4.5,0,2.0,0,5.0,0,3.5,0,2.5,0,71.0,0,4.5,0,3.5,0,3.5,0,21.0,1,3.5,0,1.0,0,0.0,0
12.7,0.0,1,0.0,0.0,C.J. Stroud,0,0.0,TEN,0,0.0,55.6,2024-11-24T13:00:00,2024_week_12,HOME,HOU,23.3,14.1,0.0,1.0,0.0,0.0,42.8,174.4,23239,12,0.0,1,1.5,OFF,0.0,2024,3.5,3,0,QB,180.0,0,1.0,0,2.0,0,24.5,0,13.5,1,12.0,1,4.5,0,1.5,0,3.0,1,4.5,0,5.0,0,3.0,0,1.5,0,4.5,0,1.0,0,4.0,0,2.5,0
0.0,0.0,1,0.0,0.0,DK Metcalf,0,2.5,ARI,10.4,0.0,0,2024-11-24T16:25:00,2024_week_12,HOME,SEA,0.0,0.0,20.5,0.0,41.7,0.0,0,0.0,20875,12,2.0,1,0.0,OFF,0.0,2024,0.0,0,0,WR,4.0,0,3.5,0,4.0,0,1.0,0,2.0,0,0.5,0,1.0,0,0.5,0,0.5,0,41.5,1,4.5,0,2.0,0,2.5,0,21.0,0,0.5,0,2.5,0,2.5,0
0.0,0.0,1,0.0,0.0,Travis Kelce,0,4.0,CAR,5.1,0.0,0,2024-11-24T13:00:00,2024_week_12,AWAY,KC,0.0,0.0,19.1,0.0,43.8,0.0,0,0.0,15048,12,3.0,1,0.0,OFF,0.0,2024,0.0,0,0,TE,3.0,0,2.5,0,1.5,0,4.5,0,4.5,0,5.0,0,4.5,0,0.5,0,4.5,0,47.0,0,4.5,0,3.0,0,4.5,0,18.5,1,4.5,0,3.0,0,5.0,0
0.0,0.0,1,0.0,0.0,Mike Evans,0,3.0,NYG,6.8,0.0,0,2024-11-24T13:00:00,2024_week_12,AWAY,TB,0.0,0.0,18.4,0.0,48.0,0.0,0,0.0,16597,12,2.5,1,0.0,OFF,0.0,2024,0.0,0,0,WR,4.5,0,3.5,0,1.5,0,0.0,0,5.0,0,2.5,0,2.0,0,2.5,0,4.5,0,49.5,0,2.5,0,2.5,0,3.0,0,17.5,1,4.0,0,2.5,0,4.5,0
0.0,0.0,1,0.0,0.5,Jaylen Waddle,0,4.5,NE,12.7,0.0,0,2024-11-24T13:00:00,2024_week_12,HOME,MIA,0.0,0.0,20.5,0.0,101.7,0.0,0,0.0,22598,12,4.0,1,0.0,OFF,0.0,2024,0.0,0,0,WR,4.5,0,4.5,0,4.0,0,2.0,0,0.0,0,0.5,0,4.0,0,0.0,0,2.5,0,105.5,0,0.5,0,4.0,0,4.5,0,18.5,1,0.5,0,0.5,0,1.0,0
0.0,0.0,1,0.0,0.0,Amon-Ra St. Brown,0,3.5,IND,5.1,0.0,0,2024-11-24T13:00:00,2024_week_12,AWAY,DET,0.0,0.0,10.6,0.0,43.8,0.0,0,0.0,22587,12,3.0,1,0.0,OFF,0.0,2024,0.0,0,0,WR,1.0,0,2.0,0,2.5,0,0.5,0,2.0,0,0.0,0,4.5,0,1.0,0,4.0,0,44.5,0,2.5,0,2.5,1,4.0,0,10.5,1,4.5,0,3.5,0,3.5,0
0.0,0.0,1,0.0,0.0,Calvin Ridley,0,3.0,HOU,13.1,0.0,0,2024-11-24T13:00:00,2024_week_12,AWAY,TEN,0.0,0.0,44.5,0.0,65.7,0.0,0,0.0,19802,12,2.5,1,0.0,OFF,0.0,2024,0.0,0,0,WR,2.5,0,1.5,0,2.5,0,0.0,0,2.0,0,4.0,0,0.5,0,1.5,0,3.0,0,72.0,0,3.5,0,2.5,0,3.0,0,49.0,0,2.5,0,4.0,0,4.5,0
41.7,0.0,1,0.0,0.0,Nick Chubb,0,0.5,PIT,0.5,1.0,0,2024-11-21T20:15:00,2024_week_12,HOME,CLE,0.0,0.0,0.5,0.0,0.5,0.0,0,0.0,19798,12,0.5,1,14.1,OFF,0.0,2024,3.5,1.5,0,RB,4.0,0,3.0,0,0.0,0,3.5,0,4.5,0,38.5,1,1.0,0,14.5,0,3.5,0,0.5,0,1.5,0,0.5,0,0.5,0,0.5,0,4.5,0,4.0,0,1.5,0
180.0,0.0,1,0.0,0.0,Saquon Barkley,0,2.0,LAR,5.9,1.0,0,2024-11-24T20:20:00,2024_week_12,AWAY,PHI,0.0,0.0,21.9,0.0,33.2,0.0,0,0.0,19766,12,2.0,1,18.4,OFF,0.0,2024,50.8,4.9,0,RB,4.0,0,2.0,0,2.0,0,0.5,0,3.5,0,197.0,0,1.0,0,19.5,0,51.0,0,30.5,1,1.5,0,2.0,0,2.0,0,23.5,0,0.0,0,3.5,0,1.5,0
0.0,0.0,1,0.0,0.0,Tyreek Hill,0,3.0,NE,4.8,0.0,0,2024-11-24T13:00:00,2024_week_12,HOME,MIA,0.0,0.0,14.1,0.0,33.9,0.0,0,0.0,18082,12,2.5,1,0.0,OFF,0.0,2024,0.0,0,0,WR,4.5,0,0.5,0,0.5,0,2.5,0,3.0,0,1.0,0,3.5,0,0.5,0,0.5,0,32.0,1,2.0,0,2.5,0,3.0,0,13.5,1,2.5,0,3.5,0,0.0,0
20.5,0.0,1,0.5,0.0,Baker Mayfield,0,0.0,NYG,0,0.5,75.9,2024-11-24T13:00:00,2024_week_12,AWAY,TB,21.2,16.9,0.0,0.0,0.0,1.0,56.5,207.6,19790,12,0.0,1,2.0,OFF,0.0,2024,5.0,3.6,0,QB,226.5,0,4.5,0,0.5,0,23.0,0,16.0,1,21.5,0,0.5,0,2.0,0,5.0,0,2.0,0,4.5,0,1.0,0,2.5,0,1.5,0,1.0,0,0.5,0,3.0,0
15.5,0.0,1,0.0,0.0,Joe Mixon,0,3.0,TEN,2.3,0.0,0,2024-11-24T13:00:00,2024_week_12,HOME,HOU,0.0,0.0,14.1,0.0,16.2,0.0,0,0.0,18858,12,2.5,1,7.0,OFF,0.0,2024,4.0,0.8,0,RB,3.5,0,1.5,0,1.5,0,3.5,0,2.5,0,15.5,0,0.5,0,6.5,1,4.0,0,15.0,1,2.0,0,2.5,0,3.0,0,14.5,0,4.5,0,4.0,0,2.5,0
84.0,0.0,1,0.0,0.0,Tony Pollard,0,2.5,HOU,1.6,0.5,0,2024-11-24T13:00:00,2024_week_12,AWAY,TEN,0.0,0.0,4.5,0.0,5.0,0.0,0,0.0,20912,12,1.5,1,16.9,OFF,0.0,2024,19.1,2.5,0,RB,1.0,0,3.5,0,3.0,0,1.5,0,1.0,0,80.5,1,0.5,0,16.5,1,18.5,1,5.5,0,2.5,0,1.5,0,2.5,0,5.0,0,4.5,0,3.5,0,0.5,0
0.0,0.0,1,0.0,0.5,A.J. Brown,0,3.5,LAR,12.8,0.0,0,2024-11-24T20:20:00,2024_week_12,AWAY,PHI,0.0,0.0,19.8,0.0,77.0,0.0,0,0.0,21042,12,3.0,1,0.0,OFF,0.0,2024,0.0,0,0,WR,2.5,0,2.5,0,4.0,0,3.0,0,2.0,0,0.5,0,4.0,0,5.0,0,3.5,0,69.5,1,0.5,0,2.5,1,3.5,0,19.0,1,0.5,0,1.0,0,0.5,0
26.1,0.0,1,0.0,0.0,David Montgomery,0,1.5,IND,6,0.5,0,2024-11-24T13:00:00,2024_week_12,AWAY,DET,0.0,0.0,11.3,0.0,25.4,0.0,0,0.0,20882,12,1.5,1,4.0,OFF,0.0,2024,6.5,2.3,0,RB,3.0,0,0.5,0,2.0,0,3.5,0,3.5,0,28.5,0,0.5,0,4.0,0,7.0,0,26.0,0,0.5,0,1.5,0,1.5,0,11.0,1,0.0,0,4.5,0,0.0,0
1.0,0.0,1,0.0,0.5,Mark Andrews,0,2.5,LAC,4.4,0.0,0,2024-11-25T20:15:00,2024_week_12,AWAY,BAL,0.0,0.0,11.3,0.0,31.1,0.0,0,0.0,19803,12,2.5,1,0.5,OFF,0.0,2024,1.0,1,0,TE,2.0,0,1.0,0,1.5,0,2.0,0,4.5,0,1.0,0,3.5,0,0.5,0,1.0,0,34.0,0,0.5,0,2.5,0,2.5,0,10.5,1,1.0,0,2.0,0,3.0,0
0.0,0.0,1,0.0,0.0,Dallas Goedert,0,2.5,LAR,2.4,0.0,0,2024-11-24T20:20:00,2024_week_12,AWAY,PHI,0.0,0.0,3.5,0.0,13.4,0.0,0,0.0,19863,12,2.0,1,0.0,OFF,0.0,2024,0.0,0,0,TE,1.0,0,4.5,0,3.5,0,0.5,0,4.0,0,1.0,0,0.0,0,2.0,0,3.5,0,14.5,0,2.0,0,2.0,0,2.5,0,3.5,0,2.0,0,3.5,0,1.5,0
27.5,0.0,1,0.0,0.0,Jalen Hurts,0,0.0,LAR,0,0.0,76.2,2024-11-24T20:20:00,2024_week_12,AWAY,PHI,15.5,10.6,0.0,0.5,0.0,0.0,48.1,126.4,21831,12,0.0,1,6.0,OFF,0.0,2024,5.5,1.6,0,QB,130.5,0,0.5,0,4.0,0,16.0,0,11.0,0,27.5,0,2.5,0,5.5,1,5.5,0,5.0,0,4.0,0,2.0,0,1.0,0,0.5,0,4.0,0,4.5,0,2.0,0
